epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,12.3649,1.24721,0.22222,1,1.33612,7.145e-05,7.145e-05,7.145e-05
