epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,9.78258,0.73798,0.33333,1,1.09024,7.145e-05,7.145e-05,7.145e-05
